GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON
Shot Chart Detail,0022400318,24,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,9,50,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-108,31,1,0,20241202,MIN,LAL,2024-25
Shot Chart Detail,0022400318,38,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,8,19,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-82,240,1,0,20241202,MIN,LAL,2024-25
Shot Chart Detail,0022400318,61,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,6,9,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-11,51,1,0,20241202,MIN,LAL,2024-25
Shot Chart Detail,0022400318,66,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,5,55,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,29,1,0,20241202,MIN,LAL,2024-25
Shot Chart Detail,0022400318,77,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,5,27,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,15,1,1,20241202,MIN,LAL,2024-25
Shot Chart Detail,0022400318,248,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,4,20,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,24,1,0,20241202,MIN,LAL,2024-25
Shot Chart Detail,0022400318,300,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,0,46,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-85,232,1,0,20241202,MIN,LAL,2024-25
Shot Chart Detail,0022400318,335,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,10,29,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-132,126,1,0,20241202,MIN,LAL,2024-25
Shot Chart Detail,0022400318,367,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,6,46,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-51,253,1,0,20241202,MIN,LAL,2024-25
Shot Chart Detail,0022400318,387,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,5,2,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-138,212,1,1,20241202,MIN,LAL,2024-25
Shot Chart Detail,0022400318,402,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,3,52,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-74,250,1,0,20241202,MIN,LAL,2024-25
Shot Chart Detail,0022400318,409,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,3,20,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-38,71,1,0,20241202,MIN,LAL,2024-25
Shot Chart Detail,0022400324,28,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,8,34,Missed Shot,Hook Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-6,48,1,0,20241204,LAC,MIN,2024-25
Shot Chart Detail,0022400324,33,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,7,54,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,16,299,1,0,20241204,LAC,MIN,2024-25
Shot Chart Detail,0022400324,48,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,6,10,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-42,188,1,1,20241204,LAC,MIN,2024-25
Shot Chart Detail,0022400324,75,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,4,24,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,140,248,1,1,20241204,LAC,MIN,2024-25
Shot Chart Detail,0022400324,78,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,3,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-152,232,1,0,20241204,LAC,MIN,2024-25
Shot Chart Detail,0022400324,105,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,2,10,Missed Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,9,34,1,0,20241204,LAC,MIN,2024-25
Shot Chart Detail,0022400324,109,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,1,40,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-238,58,1,0,20241204,LAC,MIN,2024-25
Shot Chart Detail,0022400324,267,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,2,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-162,215,1,0,20241204,LAC,MIN,2024-25
Shot Chart Detail,0022400324,274,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,1,28,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-168,233,1,0,20241204,LAC,MIN,2024-25
Shot Chart Detail,0022400324,334,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,8,55,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,123,66,1,0,20241204,LAC,MIN,2024-25
Shot Chart Detail,0022400324,348,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,7,23,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,40,264,1,1,20241204,LAC,MIN,2024-25
Shot Chart Detail,0022400324,355,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,6,37,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,28,43,1,0,20241204,LAC,MIN,2024-25
Shot Chart Detail,0022400324,369,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,5,53,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-36,276,1,1,20241204,LAC,MIN,2024-25
Shot Chart Detail,0022400324,390,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,3,55,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,118,247,1,1,20241204,LAC,MIN,2024-25
Shot Chart Detail,0022400338,37,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,7,34,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,54,111,1,1,20241206,GSW,MIN,2024-25
Shot Chart Detail,0022400338,48,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,6,34,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-77,188,1,0,20241206,GSW,MIN,2024-25
Shot Chart Detail,0022400338,244,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,6,37,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,88,252,1,0,20241206,GSW,MIN,2024-25
Shot Chart Detail,0022400338,262,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,5,18,Made Shot,Fadeaway Bank shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,116,85,1,1,20241206,GSW,MIN,2024-25
Shot Chart Detail,0022400338,274,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,4,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-142,239,1,1,20241206,GSW,MIN,2024-25
Shot Chart Detail,0022400338,279,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,3,38,Missed Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,5,1,0,20241206,GSW,MIN,2024-25
Shot Chart Detail,0022400338,290,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,2,54,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,55,273,1,1,20241206,GSW,MIN,2024-25
Shot Chart Detail,0022400338,294,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,2,28,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,114,238,1,0,20241206,GSW,MIN,2024-25
Shot Chart Detail,0022400338,376,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,9,53,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-146,46,1,1,20241206,GSW,MIN,2024-25
Shot Chart Detail,0022400338,425,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,6,14,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-44,78,1,1,20241206,GSW,MIN,2024-25
Shot Chart Detail,0022400338,434,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,5,24,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-134,213,1,1,20241206,GSW,MIN,2024-25
Shot Chart Detail,0022400338,457,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,3,13,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,150,245,1,0,20241206,GSW,MIN,2024-25
Shot Chart Detail,0022400338,566,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,9,38,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-12,258,1,1,20241206,GSW,MIN,2024-25
Shot Chart Detail,0022400338,601,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,7,24,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,11,251,1,0,20241206,GSW,MIN,2024-25
Shot Chart Detail,0022400338,625,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,5,32,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-44,108,1,1,20241206,GSW,MIN,2024-25
Shot Chart Detail,0022400338,628,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,5,4,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,168,221,1,0,20241206,GSW,MIN,2024-25
Shot Chart Detail,0022400338,640,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,4,31,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-39,26,1,1,20241206,GSW,MIN,2024-25
Shot Chart Detail,0022400338,656,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,2,55,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,151,159,1,1,20241206,GSW,MIN,2024-25
Shot Chart Detail,0022400355,26,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,9,49,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,38,86,1,1,20241208,GSW,MIN,2024-25
Shot Chart Detail,0022400355,38,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,8,30,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-5,260,1,1,20241208,GSW,MIN,2024-25
Shot Chart Detail,0022400355,74,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,5,50,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-175,186,1,0,20241208,GSW,MIN,2024-25
Shot Chart Detail,0022400355,120,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,2,50,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,136,105,1,1,20241208,GSW,MIN,2024-25
Shot Chart Detail,0022400355,353,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,11,36,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-130,221,1,1,20241208,GSW,MIN,2024-25
Shot Chart Detail,0022400355,356,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,11,4,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,51,88,1,0,20241208,GSW,MIN,2024-25
Shot Chart Detail,0022400355,363,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,10,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,185,204,1,1,20241208,GSW,MIN,2024-25
Shot Chart Detail,0022400355,367,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,9,41,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,12,69,109,1,0,20241208,GSW,MIN,2024-25
Shot Chart Detail,0022400355,421,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,5,54,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,50,55,1,1,20241208,GSW,MIN,2024-25
Shot Chart Detail,0022400355,435,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,4,36,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-67,247,1,1,20241208,GSW,MIN,2024-25
Shot Chart Detail,0022400355,438,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,4,3,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,2,152,1,1,20241208,GSW,MIN,2024-25
Shot Chart Detail,0022400355,452,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,3,1,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,39,21,1,1,20241208,GSW,MIN,2024-25
Shot Chart Detail,0022400355,609,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,4,47,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,212,184,1,1,20241208,GSW,MIN,2024-25
Shot Chart Detail,0022400355,616,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,4,7,Missed Shot,Fadeaway Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,14,1,0,20241208,GSW,MIN,2024-25
Shot Chart Detail,0022400355,618,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,3,54,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,25,104,1,0,20241208,GSW,MIN,2024-25
Shot Chart Detail,0022400355,624,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,3,22,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,5,89,1,0,20241208,GSW,MIN,2024-25
Shot Chart Detail,0022400355,637,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,2,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,77,257,1,0,20241208,GSW,MIN,2024-25
Shot Chart Detail,0022400355,643,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,2,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-165,183,1,0,20241208,GSW,MIN,2024-25
Shot Chart Detail,0022400355,659,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,0,47,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,11,36,1,0,20241208,GSW,MIN,2024-25
Shot Chart Detail,0022400367,34,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,8,34,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,212,126,1,0,20241219,MIN,NYK,2024-25
Shot Chart Detail,0022400367,104,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,2,52,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-146,200,1,0,20241219,MIN,NYK,2024-25
Shot Chart Detail,0022400367,112,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,2,16,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,0,1,1,20241219,MIN,NYK,2024-25
Shot Chart Detail,0022400367,122,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,1,20,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-137,66,1,0,20241219,MIN,NYK,2024-25
Shot Chart Detail,0022400367,218,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,7,47,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-147,169,1,0,20241219,MIN,NYK,2024-25
Shot Chart Detail,0022400367,260,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,5,30,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-56,126,1,0,20241219,MIN,NYK,2024-25
Shot Chart Detail,0022400367,291,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,2,44,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,27,1,1,20241219,MIN,NYK,2024-25
Shot Chart Detail,0022400367,323,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,0,1,Made Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-228,47,1,1,20241219,MIN,NYK,2024-25
Shot Chart Detail,0022400367,342,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,10,45,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,89,232,1,1,20241219,MIN,NYK,2024-25
Shot Chart Detail,0022400367,373,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,7,45,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,4,88,1,1,20241219,MIN,NYK,2024-25
Shot Chart Detail,0022400367,380,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,6,43,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-28,37,1,0,20241219,MIN,NYK,2024-25
Shot Chart Detail,0022400367,393,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,6,27,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,159,190,1,0,20241219,MIN,NYK,2024-25
Shot Chart Detail,0022400367,407,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,4,48,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,12,1,1,20241219,MIN,NYK,2024-25
Shot Chart Detail,0022400367,452,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,0,56,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,31,167,1,0,20241219,MIN,NYK,2024-25
Shot Chart Detail,0022400367,461,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,0,20,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,212,133,1,1,20241219,MIN,NYK,2024-25
Shot Chart Detail,0022400367,486,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,10,48,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-23,253,1,0,20241219,MIN,NYK,2024-25
Shot Chart Detail,0022400383,17,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,10,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-81,241,1,0,20241221,MIN,GSW,2024-25
Shot Chart Detail,0022400383,53,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,6,47,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-196,18,1,0,20241221,MIN,GSW,2024-25
Shot Chart Detail,0022400383,87,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,4,46,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-110,134,1,0,20241221,MIN,GSW,2024-25
Shot Chart Detail,0022400383,180,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,9,53,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,17,1,0,20241221,MIN,GSW,2024-25
Shot Chart Detail,0022400383,189,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,9,27,Missed Shot,Driving Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-9,49,1,0,20241221,MIN,GSW,2024-25
Shot Chart Detail,0022400383,211,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,8,4,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,26,21,1,0,20241221,MIN,GSW,2024-25
Shot Chart Detail,0022400383,238,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,6,29,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-104,241,1,0,20241221,MIN,GSW,2024-25
Shot Chart Detail,0022400383,248,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,5,59,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-62,197,1,0,20241221,MIN,GSW,2024-25
Shot Chart Detail,0022400383,271,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,4,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-225,88,1,1,20241221,MIN,GSW,2024-25
Shot Chart Detail,0022400383,370,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,11,35,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,14,1,0,20241221,MIN,GSW,2024-25
Shot Chart Detail,0022400383,379,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,10,39,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,16,1,1,20241221,MIN,GSW,2024-25
Shot Chart Detail,0022400383,396,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,9,18,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-225,92,1,1,20241221,MIN,GSW,2024-25
Shot Chart Detail,0022400383,446,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,5,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,115,232,1,0,20241221,MIN,GSW,2024-25
Shot Chart Detail,0022400383,537,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,11,18,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-17,243,1,0,20241221,MIN,GSW,2024-25
Shot Chart Detail,0022400383,545,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,10,24,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-27,17,1,0,20241221,MIN,GSW,2024-25
Shot Chart Detail,0022400383,614,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,6,17,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-15,253,1,1,20241221,MIN,GSW,2024-25
Shot Chart Detail,0022400383,618,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,5,45,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-42,245,1,1,20241221,MIN,GSW,2024-25
Shot Chart Detail,0022400383,623,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,5,12,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,9,1,1,20241221,MIN,GSW,2024-25
