PLAYER_NAME,SEASON,GAME_DATE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_DISTANCE,LOC_X,LOC_Y,ACTION_TYPE,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,SECONDS_LEFT_IN_PERIOD,IS_CLUTCH,IS_THREE
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221104,1,2PT Field Goal,Restricted Area,Center(C),0,0,0,Putback Layup Shot,2,4,2,242,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221104,1,3PT Field Goal,Above the Break 3,Left Side Center(LC),24,-100,226,Pullup Jump shot,2,2,17,137,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221104,1,3PT Field Goal,Above the Break 3,Left Side Center(LC),26,-181,188,Pullup Jump shot,2,1,15,75,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221104,0,2PT Field Goal,Mid-Range,Center(C),21,-44,210,Pullup Jump shot,2,0,49,49,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221104,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),27,114,251,Pullup Jump shot,3,10,27,627,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221104,1,2PT Field Goal,Restricted Area,Center(C),1,0,11,Driving Layup Shot,3,7,14,434,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221104,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),26,165,203,Jump Shot,3,6,42,402,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221104,1,2PT Field Goal,In The Paint (Non-RA),Center(C),7,-5,73,Driving Layup Shot,4,11,7,667,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221104,1,2PT Field Goal,Mid-Range,Left Side(L),16,-142,80,Pullup Jump shot,4,9,5,545,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221104,0,2PT Field Goal,Restricted Area,Center(C),2,-11,24,Driving Layup Shot,4,7,54,474,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221104,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),23,203,125,Jump Shot,4,5,10,310,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221104,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),24,-103,226,Pullup Jump shot,4,3,21,201,1,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221104,0,3PT Field Goal,Left Corner 3,Left Side(L),23,-229,55,Jump Shot,4,2,55,175,1,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221105,0,2PT Field Goal,Mid-Range,Right Side Center(RC),19,97,173,Pullup Jump shot,1,8,54,534,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221105,1,2PT Field Goal,Restricted Area,Center(C),2,4,21,Driving Dunk Shot,1,6,29,389,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221105,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,142,214,Jump Shot,1,5,45,345,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221105,1,2PT Field Goal,Restricted Area,Center(C),3,4,35,Driving Layup Shot,1,3,49,229,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221105,1,3PT Field Goal,Above the Break 3,Center(C),25,-21,257,Pullup Jump shot,1,3,27,207,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221105,1,2PT Field Goal,Restricted Area,Center(C),3,26,25,Layup Shot,2,6,11,371,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221105,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),26,107,247,Jump Shot,2,5,46,346,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221105,0,2PT Field Goal,In The Paint (Non-RA),Center(C),4,-9,42,Driving Layup Shot,2,3,54,234,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221105,1,2PT Field Goal,Restricted Area,Center(C),2,5,20,Running Dunk Shot,2,1,39,99,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221105,1,3PT Field Goal,Above the Break 3,Center(C),28,-83,271,Jump Shot,2,0,33,33,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221105,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),26,-197,180,Step Back Jump shot,3,10,14,614,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221105,1,2PT Field Goal,Restricted Area,Center(C),0,1,1,Driving Layup Shot,3,7,32,452,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221105,0,2PT Field Goal,Restricted Area,Center(C),3,27,21,Running Layup Shot,3,6,32,392,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221107,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),28,108,266,Pullup Jump shot,1,10,0,600,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221107,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),26,202,164,Jump Shot,1,4,3,243,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221107,1,2PT Field Goal,Restricted Area,Center(C),1,-1,16,Cutting Layup Shot,2,8,8,488,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221107,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),28,134,247,Jump Shot,2,6,37,397,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221107,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,123,222,Step Back Jump shot,2,1,6,66,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221107,1,2PT Field Goal,Restricted Area,Center(C),0,-5,4,Running Layup Shot,3,11,5,665,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221107,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,192,169,Jump Shot,3,9,50,590,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221107,0,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8,66,60,Driving Floating Jump Shot,3,8,4,484,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221107,1,2PT Field Goal,Restricted Area,Center(C),0,0,0,Putback Layup Shot,3,8,0,480,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221107,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),24,-180,170,Jump Shot,3,7,25,445,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221107,1,2PT Field Goal,Restricted Area,Center(C),2,15,17,Running Layup Shot,4,10,51,651,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221107,0,2PT Field Goal,In The Paint (Non-RA),Center(C),4,39,-11,Driving Layup Shot,4,8,58,538,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221107,0,3PT Field Goal,Above the Break 3,Center(C),25,7,254,Jump Shot,4,8,10,490,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221107,0,2PT Field Goal,In The Paint (Non-RA),Center(C),4,38,13,Driving Layup Shot,4,7,40,460,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221109,0,2PT Field Goal,Mid-Range,Right Side(R),16,135,96,Pullup Jump shot,1,11,29,689,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221109,1,2PT Field Goal,Restricted Area,Center(C),2,-6,26,Driving Reverse Layup Shot,1,7,20,440,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221109,0,3PT Field Goal,Right Corner 3,Right Side(R),23,233,44,Step Back Jump shot,2,11,46,706,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221109,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),24,227,94,Running Jump Shot,2,8,37,517,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221109,1,2PT Field Goal,Restricted Area,Center(C),1,2,13,Driving Layup Shot,2,3,26,206,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221109,0,2PT Field Goal,Mid-Range,Right Side(R),13,136,0,Jump Shot,2,2,6,126,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221109,1,2PT Field Goal,Restricted Area,Center(C),1,-1,12,Driving Dunk Shot,2,1,52,112,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221109,0,2PT Field Goal,Restricted Area,Center(C),1,10,5,Driving Layup Shot,2,0,10,10,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221109,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,197,156,Pullup Jump shot,3,10,41,641,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221109,1,2PT Field Goal,Restricted Area,Center(C),2,5,25,Driving Layup Shot,4,7,19,439,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221109,0,2PT Field Goal,Restricted Area,Center(C),1,-4,14,Driving Layup Shot,4,6,37,397,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221109,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),24,-163,189,Pullup Jump shot,4,2,59,179,1,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221111,0,2PT Field Goal,Restricted Area,Center(C),1,9,10,Running Layup Shot,1,5,38,338,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221111,1,2PT Field Goal,Restricted Area,Center(C),0,1,5,Cutting Dunk Shot,1,4,40,280,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221111,1,2PT Field Goal,Restricted Area,Center(C),1,9,5,Driving Reverse Layup Shot,1,2,51,171,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221111,1,2PT Field Goal,In The Paint (Non-RA),Center(C),4,9,49,Driving Floating Jump Shot,1,2,1,121,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221111,1,2PT Field Goal,Restricted Area,Center(C),0,6,6,Driving Layup Shot,1,1,41,101,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221111,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,143,207,Pullup Jump shot,2,7,30,450,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221111,0,2PT Field Goal,Restricted Area,Center(C),1,-12,11,Driving Layup Shot,2,4,6,246,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221111,1,2PT Field Goal,Restricted Area,Center(C),1,9,10,Alley Oop Layup shot,2,1,10,70,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221111,1,3PT Field Goal,Above the Break 3,Center(C),27,21,273,Pullup Jump shot,2,0,33,33,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221111,0,3PT Field Goal,Above the Break 3,Center(C),25,77,248,Pullup Jump shot,2,0,1,1,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221111,1,2PT Field Goal,Restricted Area,Center(C),2,-22,11,Driving Layup Shot,3,9,6,546,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221111,0,2PT Field Goal,Restricted Area,Center(C),1,11,16,Driving Reverse Layup Shot,3,4,41,281,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221111,1,2PT Field Goal,Restricted Area,Center(C),0,2,1,Cutting Layup Shot,3,3,46,226,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221111,0,2PT Field Goal,Restricted Area,Center(C),2,12,21,Driving Layup Shot,3,1,14,74,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221111,1,3PT Field Goal,Above the Break 3,Center(C),25,64,245,Pullup Jump shot,4,5,12,312,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221111,0,2PT Field Goal,Mid-Range,Center(C),17,-48,169,Pullup Jump shot,4,2,18,138,1,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221113,1,2PT Field Goal,Restricted Area,Center(C),2,-9,22,Driving Layup Shot,1,11,54,714,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221113,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),25,-134,222,Pullup Jump shot,1,8,38,518,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221113,1,2PT Field Goal,Restricted Area,Center(C),0,-2,9,Driving Layup Shot,2,10,53,653,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221113,0,2PT Field Goal,Mid-Range,Left Side(L),13,-88,103,Turnaround Fadeaway shot,2,9,49,589,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221113,0,2PT Field Goal,In The Paint (Non-RA),Center(C),5,-9,55,Driving Layup Shot,2,8,49,529,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221113,1,2PT Field Goal,Restricted Area,Center(C),2,0,22,Driving Finger Roll Layup Shot,2,0,45,45,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221113,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),27,-138,236,Pullup Jump shot,3,11,23,683,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221113,0,2PT Field Goal,Mid-Range,Right Side Center(RC),18,140,126,Fadeaway Jump Shot,3,8,45,525,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221113,0,2PT Field Goal,Mid-Range,Center(C),22,-47,220,Pullup Jump shot,4,5,59,359,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221113,0,2PT Field Goal,In The Paint (Non-RA),Center(C),8,-17,83,Turnaround Jump Shot,4,2,41,161,1,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221113,1,2PT Field Goal,Restricted Area,Center(C),0,1,6,Cutting Dunk Shot,4,1,56,116,1,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221113,1,2PT Field Goal,Mid-Range,Right Side Center(RC),19,109,162,Pullup Jump shot,4,0,38,38,1,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221113,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),29,-150,249,Pullup Jump shot,4,0,17,17,1,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221116,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),26,-99,249,Pullup Jump shot,1,10,36,636,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221116,1,3PT Field Goal,Above the Break 3,Center(C),25,28,257,Running Pull-Up Jump Shot,1,9,35,575,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221116,1,3PT Field Goal,Above the Break 3,Left Side Center(LC),25,-168,192,Pullup Jump shot,1,9,4,544,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221116,0,3PT Field Goal,Above the Break 3,Center(C),26,49,262,Pullup Jump shot,1,8,43,523,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221116,1,2PT Field Goal,Restricted Area,Center(C),1,6,8,Running Alley Oop Dunk Shot,1,8,27,507,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221116,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),24,202,147,Jump Shot,1,7,57,477,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221116,1,2PT Field Goal,Mid-Range,Left Side(L),16,-158,59,Jump Shot,1,5,22,322,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221116,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),27,-113,256,Step Back Jump shot,1,4,32,272,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221116,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),26,191,183,Jump Shot,1,1,49,109,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221116,1,3PT Field Goal,Above the Break 3,Center(C),26,-7,269,Step Back Jump shot,1,0,59,59,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221116,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,191,169,Jump Shot,2,5,28,328,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221116,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),26,-178,193,Pullup Jump shot,3,11,26,686,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221116,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),24,138,201,Jump Shot,3,7,42,462,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221116,0,3PT Field Goal,Above the Break 3,Center(C),25,-76,242,Pullup Jump shot,3,6,30,390,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221116,1,2PT Field Goal,Restricted Area,Center(C),1,15,8,Driving Layup Shot,3,4,57,297,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221116,0,2PT Field Goal,Restricted Area,Center(C),2,23,17,Driving Layup Shot,3,3,0,180,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221116,1,2PT Field Goal,Restricted Area,Center(C),0,-5,-2,Driving Dunk Shot,3,1,44,104,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221116,1,3PT Field Goal,Above the Break 3,Center(C),26,13,260,Pullup Jump shot,3,1,16,76,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221116,1,2PT Field Goal,Mid-Range,Left Side Center(LC),18,-86,168,Pullup Jump shot,4,4,45,285,1,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221116,0,2PT Field Goal,Mid-Range,Left Side(L),15,-146,36,Fadeaway Jump Shot,4,2,27,147,1,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221119,0,2PT Field Goal,In The Paint (Non-RA),Center(C),6,61,27,Fadeaway Jump Shot,1,10,48,648,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221119,1,2PT Field Goal,In The Paint (Non-RA),Center(C),12,34,117,Pullup Jump shot,1,7,51,471,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221119,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),30,192,239,Jump Shot,1,7,4,424,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221119,1,2PT Field Goal,Restricted Area,Center(C),1,15,11,Driving Finger Roll Layup Shot,1,6,45,405,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221119,1,2PT Field Goal,Restricted Area,Center(C),1,17,0,Driving Layup Shot,1,3,12,192,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221119,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),28,151,239,Pullup Jump shot,1,2,50,170,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221119,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),28,-164,227,Pullup Jump shot,1,1,57,117,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221119,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),26,136,225,Running Jump Shot,2,5,17,317,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221119,1,2PT Field Goal,Mid-Range,Right Side(R),9,99,-13,Fadeaway Jump Shot,2,1,32,92,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221119,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),26,-184,185,Pullup Jump shot,2,0,57,57,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221119,0,2PT Field Goal,Mid-Range,Right Side Center(RC),19,71,185,Pullup Jump shot,3,10,42,642,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221119,0,3PT Field Goal,Left Corner 3,Left Side(L),23,-234,48,Jump Shot,3,6,52,412,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221119,0,2PT Field Goal,Mid-Range,Center(C),18,-51,179,Pullup Jump shot,3,2,51,171,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221119,1,2PT Field Goal,Restricted Area,Center(C),2,-22,6,Driving Layup Shot,3,1,32,92,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221119,0,3PT Field Goal,Above the Break 3,Center(C),26,20,263,Pullup Jump shot,3,0,31,31,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221119,0,2PT Field Goal,Mid-Range,Right Side Center(RC),20,132,155,Pullup Jump shot,4,5,58,358,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221119,0,2PT Field Goal,Restricted Area,Center(C),1,-12,14,Running Finger Roll Layup Shot,4,5,38,338,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221119,0,3PT Field Goal,Above the Break 3,Center(C),25,20,252,Pullup Jump shot,4,4,0,240,1,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221119,1,3PT Field Goal,Above the Break 3,Center(C),24,-62,242,Jump Shot,4,3,28,208,1,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221119,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),26,115,240,Pullup Jump shot,4,2,50,170,1,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221119,0,2PT Field Goal,In The Paint (Non-RA),Center(C),6,-34,57,Pullup Jump shot,4,1,18,78,1,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221121,1,2PT Field Goal,Restricted Area,Center(C),0,1,1,Driving Layup Shot,1,10,10,610,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221121,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),24,83,235,Jump Shot,1,9,12,552,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221121,0,3PT Field Goal,Above the Break 3,Center(C),26,4,267,Jump Shot,1,8,50,530,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221121,1,2PT Field Goal,Restricted Area,Center(C),1,-2,10,Driving Dunk Shot,1,6,49,409,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221121,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),26,109,239,Pullup Jump shot,1,5,4,304,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221121,0,2PT Field Goal,Restricted Area,Center(C),2,4,24,Running Layup Shot,1,4,6,246,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221121,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,129,220,Running Pull-Up Jump Shot,2,3,48,228,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221121,0,2PT Field Goal,In The Paint (Non-RA),Center(C),6,9,69,Driving Floating Jump Shot,2,3,20,200,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221121,1,2PT Field Goal,Restricted Area,Center(C),0,-1,1,Driving Finger Roll Layup Shot,3,11,50,710,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221121,1,2PT Field Goal,Restricted Area,Center(C),1,4,11,Putback Layup Shot,3,8,10,490,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221121,1,3PT Field Goal,Above the Break 3,Center(C),24,-53,243,Pullup Jump shot,3,7,15,435,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221121,1,3PT Field Goal,Above the Break 3,Center(C),25,48,248,Step Back Jump shot,3,5,18,318,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221121,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),26,-156,217,Jump Shot,4,9,26,566,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221121,1,2PT Field Goal,Mid-Range,Right Side(R),21,202,65,Step Back Jump shot,4,8,55,535,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221121,1,3PT Field Goal,Above the Break 3,Left Side Center(LC),24,-190,160,Jump Shot,4,8,0,480,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221121,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),24,161,186,Running Jump Shot,4,7,34,454,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221121,0,2PT Field Goal,Restricted Area,Center(C),1,0,16,Driving Layup Shot,4,6,54,414,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221121,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),24,145,201,Pullup Jump shot,4,5,59,359,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221121,0,2PT Field Goal,In The Paint (Non-RA),Center(C),4,-34,34,Driving Layup Shot,4,4,24,264,1,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221121,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),27,92,256,Jump Shot,4,4,10,250,1,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221121,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),25,-192,162,Step Back Jump shot,4,0,36,36,1,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221123,0,2PT Field Goal,Mid-Range,Left Side(L),14,-148,1,Fadeaway Jump Shot,1,9,1,541,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221123,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),28,129,255,Jump Shot,1,5,1,301,0,1
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221123,1,2PT Field Goal,Restricted Area,Center(C),1,-13,-4,Driving Reverse Layup Shot,1,3,16,196,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221123,0,2PT Field Goal,Mid-Range,Left Side Center(LC),18,-83,167,Pullup Jump shot,2,6,14,374,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221123,0,2PT Field Goal,Restricted Area,Center(C),0,7,6,Driving Dunk Shot,2,2,30,150,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221123,0,2PT Field Goal,Restricted Area,Center(C),0,7,-4,Driving Finger Roll Layup Shot,2,1,23,83,0,0
Anthony Edwards,2022-23,1970-01-01 00:00:00.020221123,1,2PT Field Goal,Restricted Area,Center(C),1,-2,13,Driving Finger Roll Layup Shot,3,9,21,561,0,0
